YEAR,STATE,ENERGY SOURCE,NON CLEAN SOURCE,CLEAN SOURCE,GENERATION (Megawatthours)
2016,NY,Other,1797978,0,1797978
2016,NY,Other Biomass,3209300,0,3209300
2016,NY,Other Gases,0,0,0
2016,NY,Petroleum,1285905,0,1285905
2016,NY,Pumped Storage,0,-941864,-941864
2016,NY,Solar Thermal and Photovoltaic,0,279222,279222
2016,NY,Total,0,268834214,268834214
2016,NY,Wind,0,7880360,7880360
2016,NY,Wood and Wood Derived Fuels,1277718,0,1277718
2016,OH,Coal,137550327,0,137550327
2016,OH,Hydroelectric Conventional,0,1000640,1000640
2016,OH,Natural Gas,57884794,0,57884794
2016,OH,Nuclear,0,33634772,33634772
2016,OH,Other,-96866,0,-96866
2016,OH,Other Biomass,900032,0,900032
2016,OH,Other Gases,1441991,0,1441991
2016,OH,Petroleum,2362507,0,2362507
2016,OH,Solar Thermal and Photovoltaic,0,131116,131116
2016,OH,Total,0,237844156,237844156
2016,OH,Wind,0,2490674,2490674
2016,OH,Wood and Wood Derived Fuels,544169,0,544169
2016,OK,Coal,38316089,0,38316089
2016,OK,Hydroelectric Conventional,0,5146848,5146848
2016,OK,Natural Gas,73058172,0,73058172
2016,OK,Other,55380,0,55380
2016,OK,Other Biomass,238180,0,238180
2016,OK,Petroleum,34523,0,34523
2016,OK,Pumped Storage,0,-174858,-174858
2016,OK,Solar Thermal and Photovoltaic,0,10872,10872
2016,OK,Total,0,157310014,157310014
2016,OK,Wind,0,40138178,40138178
2016,OK,Wood and Wood Derived Fuels,486632,0,486632
2016,OR,Coal,3796404,0,3796404
2016,OR,Geothermal,367400,0,367400
2016,OR,Hydroelectric Conventional,0,69098732,69098732
2016,OR,Natural Gas,30613322,0,30613322
2016,OR,Other,81234,0,81234
2016,OR,Other Biomass,718210,0,718210
2016,OR,Petroleum,9700,0,9700
2016,OR,Solar Thermal and Photovoltaic,0,81872,81872
2016,OR,Total,0,120364025,120364025
2016,OR,Wind,0,14314256,14314256
2016,OR,Wood and Wood Derived Fuels,1282894,0,1282894
2016,PA,Coal,109344060,0,109344060
2016,PA,Hydroelectric Conventional,0,4749038,4749038
2016,PA,Natural Gas,136097292,0,136097292
2016,PA,Nuclear,0,165848022,165848022
2016,PA,Other,1631613,0,1631613
2016,PA,Other Biomass,3766635,0,3766635
2016,PA,Other Gases,975250,0,975250
2016,PA,Petroleum,726448,0,726448
2016,PA,Pumped Storage,0,-1123672,-1123672
2016,PA,Solar Thermal and Photovoltaic,0,149610,149610
2016,PA,Total,0,430133018,430133018
2016,PA,Wind,0,6952492,6952492
2016,PA,Wood and Wood Derived Fuels,1016229,0,1016229
2016,RI,Coal,0,0,0
2016,RI,Hydroelectric Conventional,0,4256,4256
2016,RI,Natural Gas,12581006,0,12581006
2016,RI,Other Biomass,409552,0,409552
2016,RI,Petroleum,52566,0,52566
2016,RI,Solar Thermal and Photovoltaic,0,29326,29326
2016,RI,Total,0,13129770,13129770
2016,RI,Wind,0,53064,53064
2016,SC,Coal,42005827,0,42005827
2016,SC,Hydroelectric Conventional,0,4452148,4452148
2016,SC,Natural Gas,32733708,0,32733708
2016,SC,Nuclear,0,111651832,111651832
2016,SC,Other,90840,0,90840
2016,SC,Other Biomass,359522,0,359522
2016,SC,Petroleum,227724,0,227724
2016,SC,Pumped Storage,0,-1953200,-1953200
2016,SC,Solar Thermal and Photovoltaic,0,9942,9942
2016,SC,Total,0,193971528,193971528
2016,SC,Wood and Wood Derived Fuels,4393185,0,4393185
2016,SD,Coal,4165360,0,4165360
2016,SD,Hydroelectric Conventional,0,9611052,9611052
2016,SD,Natural Gas,1837122,0,1837122
2016,SD,Other,0,0,0
2016,SD,Other Biomass,0,0,0
2016,SD,Petroleum,5586,0,5586
2016,SD,Solar Thermal and Photovoltaic,0,728,728
2016,SD,Total,0,23048368,23048368
2016,SD,Wind,0,7428518,7428518
2016,TN,Coal,62335268,0,62335268
2016,TN,Hydroelectric Conventional,0,13548122,13548122
2016,TN,Natural Gas,22637030,0,22637030
2016,TN,Nuclear,0,59156172,59156172
2016,TN,Other,39166,0,39166
2016,TN,Other Biomass,181474,0,181474
2016,TN,Other Gases,30776,0,30776
2016,TN,Petroleum,243162,0,243162
2016,TN,Pumped Storage,0,-1407892,-1407892
2016,TN,Solar Thermal and Photovoltaic,0,157234,157234
2016,TN,Total,0,158681266,158681266
2016,TN,Wind,0,75494,75494
2016,TN,Wood and Wood Derived Fuels,1685260,0,1685260
2016,TX,Coal,242461864,0,242461864
2016,TX,Hydroelectric Conventional,0,2684010,2684010
2016,TX,Natural Gas,451952521,0,451952521
2016,TX,Nuclear,0,84158890,84158890
2016,TX,Other,1528986,0,1528986
2016,TX,Other Biomass,1470085,0,1470085
2016,TX,Other Gases,5027487,0,5027487
2016,TX,Petroleum,392844,0,392844
2016,TX,Solar Thermal and Photovoltaic,0,1461620,1461620
2016,TX,Total,0,908095182,908095182
2016,TX,Wind,0,115061568,115061568
2016,TX,Wood and Wood Derived Fuels,1895306,0,1895306
2016,UT,Coal,51878886,0,51878886
2016,UT,Geothermal,970188,0,970188
2016,UT,Hydroelectric Conventional,0,1519084,1519084
2016,UT,Natural Gas,17382639,0,17382639
2016,UT,Other,425702,0,425702
2016,UT,Other Biomass,168168,0,168168
2016,UT,Other Gases,108198,0,108198
2016,UT,Petroleum,63104,0,63104
2016,UT,Solar Thermal and Photovoltaic,0,2107322,2107322
2016,UT,Total,0,76267856,76267856
2016,UT,Wind,0,1644564,1644564
2016,VA,Coal,32998824,0,32998824
2016,VA,Hydroelectric Conventional,0,2942924,2942924
2016,VA,Natural Gas,81809686,0,81809686
2016,VA,Nuclear,0,59463790,59463790
2016,VA,Other,923652,0,923652
2016,VA,Other Biomass,2211611,0,2211611
2016,VA,Petroleum,1070838,0,1070838
2016,VA,Pumped Storage,0,-2325272,-2325272
2016,VA,Solar Thermal and Photovoltaic,0,41816,41816
2016,VA,Total,0,185109752,185109752
2016,VA,Wood and Wood Derived Fuels,5971882,0,5971882
2016,VT,Hydroelectric Conventional,0,2155034,2155034
2016,VT,Natural Gas,3931,0,3931
2016,VT,Other,0,0,0
2016,VT,Other Biomass,31262,0,31262
2016,VT,Petroleum,8034,0,8034
2016,VT,Solar Thermal and Photovoltaic,0,118062,118062
2016,VT,Total,0,3822414,3822414
2016,VT,Wind,0,582364,582364
2016,VT,Wood and Wood Derived Fuels,923727,0,923727
2016,WA,Coal,9203452,0,9203452
2016,WA,Hydroelectric Conventional,0,156691618,156691618
2016,WA,Natural Gas,21964391,0,21964391
2016,WA,Nuclear,0,19251244,19251244
2016,WA,Other,119502,0,119502
2016,WA,Other Biomass,598644,0,598644
2016,WA,Other Gases,803284,0,803284
2016,WA,Petroleum,44036,0,44036
2016,WA,Pumped Storage,0,-4636,-4636
2016,WA,Solar Thermal and Photovoltaic,0,1454,1454
2016,WA,Total,0,228173165,228173165
2016,WA,Wind,0,16083694,16083694
2016,WA,Wood and Wood Derived Fuels,3416480,0,3416480
2016,WI,Coal,66725682,0,66725682
2016,WI,Hydroelectric Conventional,0,5590516,5590516
2016,WI,Natural Gas,30945519,0,30945519
2016,WI,Nuclear,0,20302788,20302788
2016,WI,Other,99032,0,99032
2016,WI,Other Biomass,1180304,0,1180304
2016,WI,Petroleum,294221,0,294221
2016,WI,Solar Thermal and Photovoltaic,0,5342,5342
2016,WI,Total,0,129933222,129933222
2016,WI,Wind,0,3030522,3030522
2016,WI,Wood and Wood Derived Fuels,1759297,0,1759297
2016,WV,Coal,143025922,0,143025922
2016,WV,Hydroelectric Conventional,0,3276494,3276494
2016,WV,Natural Gas,2449134,0,2449134
2016,WV,Other,-24562,0,-24562
2016,WV,Other Gases,49302,0,49302
2016,WV,Petroleum,245338,0,245338
2016,WV,Total,0,151885936,151885936
2016,WV,Wind,0,2864308,2864308
2016,WY,Coal,80053748,0,80053748
2016,WY,Hydroelectric Conventional,0,1946976,1946976
2016,WY,Natural Gas,1576286,0,1576286
2016,WY,Other,130028,0,130028
2016,WY,Other Gases,716276,0,716276
2016,WY,Petroleum,111271,0,111271
2016,WY,Total,0,93313260,93313260
2016,WY,Wind,0,8778676,8778676
2017,AK,Coal,1111414,0,1111414
2017,AK,Hydroelectric Conventional,0,3287340,3287340
2017,AK,Natural Gas,6469736,0,6469736
2017,AK,Other,-5422,0,-5422
2017,AK,Other Biomass,87124,0,87124
2017,AK,Petroleum,1761365,0,1761365
2017,AK,Total,0,12994932,12994932
2017,AK,Wind,0,283374,283374
2017,AK,Wood and Wood Derived Fuels,0,0,0
2017,AL,Coal,62880802,0,62880802
2017,AL,Hydroelectric Conventional,0,18474646,18474646
2017,AL,Natural Gas,105967325,0,105967325
2017,AL,Nuclear,0,85303946,85303946
2017,AL,Other,8,0,8
2017,AL,Other Biomass,82704,0,82704
2017,AL,Other Gases,17660,0,17660
2017,AL,Petroleum,71416,0,71416
2017,AL,Solar Thermal and Photovoltaic,0,361376,361376
2017,AL,Total,0,279928500,279928500
2017,AL,Wood and Wood Derived Fuels,6768615,0,6768615
2017,AR,Coal,52570870,0,52570870
2017,AR,Hydroelectric Conventional,0,5886618,5886618
2017,AR,Natural Gas,34628740,0,34628740
2017,AR,Nuclear,0,25382158,25382158
2017,AR,Other,8166,0,8166
2017,AR,Other Biomass,210202,0,210202
2017,AR,Petroleum,97958,0,97958
2017,AR,Pumped Storage,0,40972,40972
2017,AR,Solar Thermal and Photovoltaic,0,61624,61624
2017,AR,Total,0,121550432,121550432
2017,AR,Wood and Wood Derived Fuels,2663128,0,2663128
2017,AZ,Coal,62792276,0,62792276
2017,AZ,Hydroelectric Conventional,0,13663782,13663782
2017,AZ,Natural Gas,59181398,0,59181398
2017,AZ,Nuclear,0,64680276,64680276
2017,AZ,Other,-2372,0,-2372
2017,AZ,Other Biomass,77460,0,77460
2017,AZ,Petroleum,113458,0,113458
2017,AZ,Pumped Storage,0,-91660,-91660
2017,AZ,Solar Thermal and Photovoltaic,0,9884002,9884002
2017,AZ,Total,0,211703530,211703530
2017,AZ,Wind,0,1139868,1139868
2017,AZ,Wood and Wood Derived Fuels,265042,0,265042
2017,CA,Coal,582184,0,582184
2017,CA,Geothermal,23119200,0,23119200
2017,CA,Hydroelectric Conventional,0,84726282,84726282
2017,CA,Natural Gas,176700317,0,176700317
2017,CA,Nuclear,0,35802158,35802158
2017,CA,Other,1671074,0,1671074
2017,CA,Other Biomass,5681994,0,5681994
2017,CA,Other Gases,2816670,0,2816670
2017,CA,Petroleum,91592,0,91592
2017,CA,Pumped Storage,0,814908,814908
2017,CA,Solar Thermal and Photovoltaic,0,48705833,48705833
2017,CA,Total,0,412293040,412293040
2017,CA,Wind,0,25645896,25645896
2017,CA,Wood and Wood Derived Fuels,5934930,0,5934930
2017,CO,Coal,58484433,0,58484433
2017,CO,Hydroelectric Conventional,0,3794456,3794456
2017,CO,Natural Gas,25064485,0,25064485
2017,CO,Other,113422,0,113422
2017,CO,Other Biomass,149704,0,149704
2017,CO,Petroleum,14498,0,14498
2017,CO,Pumped Storage,0,-653304,-653304
2017,CO,Solar Thermal and Photovoltaic,0,1908996,1908996
2017,CO,Total,0,107688004,107688004
2017,CO,Wind,0,18629326,18629326
2017,CO,Wood and Wood Derived Fuels,181988,0,181988
2017,CT,Coal,395018,0,395018
2017,CT,Hydroelectric Conventional,0,664374,664374
2017,CT,Natural Gas,31922514,0,31922514
2017,CT,Nuclear,0,32999242,32999242
2017,CT,Other,1093772,0,1093772
2017,CT,Other Biomass,1168626,0,1168626
2017,CT,Petroleum,356874,0,356874
2017,CT,Pumped Storage,0,3594,3594
2017,CT,Solar Thermal and Photovoltaic,0,79732,79732
2017,CT,Total,0,69125308,69125308
2017,CT,Wind,0,25412,25412
2017,CT,Wood and Wood Derived Fuels,416150,0,416150
2017,DC,Natural Gas,39408,0,39408
2017,DC,Other Biomass,94334,0,94334
2017,DC,Petroleum,0,0,0
2017,DC,Total,0,133742,133742
2017,DE,Coal,717594,0,717594
2017,DE,Natural Gas,13446377,0,13446377
2017,DE,Other Biomass,125630,0,125630
2017,DE,Other Gases,541026,0,541026
2017,DE,Petroleum,50825,0,50825
2017,DE,Solar Thermal and Photovoltaic,0,100570,100570
2017,DE,Total,0,14991953,14991953
2017,DE,Wind,0,9930,9930
2017,FL,Coal,75025524,0,75025524
2017,FL,Hydroelectric Conventional,0,436598,436598
2017,FL,Natural Gas,322209176,0,322209176
2017,FL,Nuclear,0,58292438,58292438
2017,FL,Other,6156318,0,6156318
2017,FL,Other Biomass,5569757,0,5569757
2017,FL,Other Gases,9808,0,9808
2017,FL,Petroleum,2925769,0,2925769
2017,FL,Solar Thermal and Photovoltaic,0,1752854,1752854
2017,FL,Total,0,476826874,476826874
2017,FL,Wood and Wood Derived Fuels,4448629,0,4448629
2017,GA,Coal,64974116,0,64974116
2017,GA,Hydroelectric Conventional,0,4819498,4819498
2017,GA,Natural Gas,105445000,0,105445000
2017,GA,Nuclear,0,67417610,67417610
2017,GA,Other,174790,0,174790
2017,GA,Other Biomass,705456,0,705456
2017,GA,Petroleum,565556,0,565556
2017,GA,Pumped Storage,0,-2495158,-2495158
2017,GA,Solar Thermal and Photovoltaic,0,3972544,3972544
2017,GA,Total,0,254910628,254910628
2017,GA,Wood and Wood Derived Fuels,9331216,0,9331216
2017,HI,Coal,2751448,0,2751448
2017,HI,Geothermal,645184,0,645184
2017,HI,Hydroelectric Conventional,0,132150,132150
2017,HI,Other,726246,0,726246
2017,HI,Other Biomass,585524,0,585524
2017,HI,Other Gases,104044,0,104044
2017,HI,Petroleum,13267191,0,13267191
2017,HI,Solar Thermal and Photovoltaic,0,350038,350038
2017,HI,Total,0,19625936,19625936
2017,HI,Wind,0,1064110,1064110
2017,IA,Coal,50716459,0,50716459
2017,IA,Hydroelectric Conventional,0,2067880,2067880
2017,IA,Natural Gas,9134894,0,9134894
2017,IA,Nuclear,0,10427018,10427018
2017,IA,Other,4764,0,4764
2017,IA,Other Biomass,415717,0,415717
2017,IA,Petroleum,293438,0,293438
2017,IA,Solar Thermal and Photovoltaic,0,9676,9676
2017,IA,Total,0,115819132,115819132
2017,IA,Wind,0,42745504,42745504
2017,IA,Wood and Wood Derived Fuels,3780,0,3780
2017,ID,Coal,47674,0,47674
2017,ID,Geothermal,168872,0,168872
2017,ID,Hydroelectric Conventional,0,21340818,21340818
2017,ID,Natural Gas,6158814,0,6158814
2017,ID,Other,136686,0,136686
2017,ID,Other Biomass,233510,0,233510
2017,ID,Petroleum,340,0,340
2017,ID,Solar Thermal and Photovoltaic,0,918690,918690
2017,ID,Total,0,34792048,34792048
2017,ID,Wind,0,5089350,5089350
2017,ID,Wood and Wood Derived Fuels,697294,0,697294
2017,IL,Coal,115960573,0,115960573
2017,IL,Hydroelectric Conventional,0,250262,250262
2017,IL,Natural Gas,30032420,0,30032420
2017,IL,Nuclear,0,194382284,194382284
2017,IL,Other,507174,0,507174
2017,IL,Other Biomass,948116,0,948116
2017,IL,Other Gases,360196,0,360196
2017,IL,Petroleum,102291,0,102291
2017,IL,Solar Thermal and Photovoltaic,0,104294,104294
2017,IL,Total,0,367183143,367183143
2017,IL,Wind,0,24535532,24535532
2017,IL,Wood and Wood Derived Fuels,0,0,0
2017,IN,Coal,144769914,0,144769914
2017,IN,Hydroelectric Conventional,0,612160,612160
2017,IN,Natural Gas,35951833,0,35951833
2017,IN,Other,612152,0,612152
2017,IN,Other Biomass,946806,0,946806
2017,IN,Other Gases,3981998,0,3981998
2017,IN,Petroleum,250647,0,250647
2017,IN,Solar Thermal and Photovoltaic,0,555350,555350
2017,IN,Total,0,197859636,197859636
2017,IN,Wind,0,10178780,10178780
2017,IN,Wood and Wood Derived Fuels,0,0,0
2017,KS,Coal,38779542,0,38779542
2017,KS,Hydroelectric Conventional,0,58436,58436
2017,KS,Natural Gas,4293110,0,4293110
2017,KS,Nuclear,0,21295974,21295974
2017,KS,Other,9464,0,9464
2017,KS,Other Biomass,114326,0,114326
2017,KS,Petroleum,109036,0,109036
2017,KS,Solar Thermal and Photovoltaic,0,10560,10560
2017,KS,Total,0,101866593,101866593
2017,KS,Wind,0,37196146,37196146
2017,KY,Coal,114473018,0,114473018
2017,KY,Hydroelectric Conventional,0,9012036,9012036
2017,KY,Natural Gas,20759257,0,20759257
2017,KY,Other,89390,0,89390
2017,KY,Other Biomass,228974,0,228974
2017,KY,Petroleum,995540,0,995540
2017,KY,Solar Thermal and Photovoltaic,0,39770,39770
2017,KY,Total,0,146358392,146358392
2017,KY,Wood and Wood Derived Fuels,760406,0,760406
2017,LA,Coal,24631850,0,24631850
2017,LA,Hydroelectric Conventional,0,1812474,1812474
2017,LA,Natural Gas,118002184,0,118002184
2017,LA,Nuclear,0,30819490,30819490
2017,LA,Other,1264700,0,1264700
2017,LA,Other Biomass,175568,0,175568
2017,LA,Other Gases,4286130,0,4286130
2017,LA,Petroleum,9139506,0,9139506
2017,LA,Solar Thermal and Photovoltaic,0,4846,4846
2017,LA,Total,0,195438425,195438425
2017,LA,Wood and Wood Derived Fuels,5301678,0,5301678
2017,MA,Coal,2272636,0,2272636
2017,MA,Hydroelectric Conventional,0,2074982,2074982
2017,MA,Natural Gas,44305116,0,44305116
2017,MA,Nuclear,0,10094340,10094340
2017,MA,Other,1653168,0,1653168
2017,MA,Other Biomass,2059177,0,2059177
2017,MA,Petroleum,531015,0,531015
2017,MA,Pumped Storage,0,-886024,-886024
2017,MA,Solar Thermal and Photovoltaic,0,1576949,1576949
2017,MA,Total,0,64408231,64408231
2017,MA,Wind,0,465245,465245
2017,MA,Wood and Wood Derived Fuels,261626,0,261626
2017,MD,Coal,17028018,0,17028018
2017,MD,Hydroelectric Conventional,0,3930918,3930918
2017,MD,Natural Gas,13458079,0,13458079
2017,MD,Nuclear,0,30213976,30213976
2017,MD,Other,643424,0,643424
2017,MD,Other Biomass,831880,0,831880
2017,MD,Petroleum,204314,0,204314
2017,MD,Solar Thermal and Photovoltaic,0,534180,534180
2017,MD,Total,0,68208160,68208160
2017,MD,Wind,0,1122698,1122698
2017,MD,Wood and Wood Derived Fuels,240676,0,240676
2017,ME,Coal,135870,0,135870
2017,ME,Hydroelectric Conventional,0,6777554,6777554
2017,ME,Natural Gas,4474136,0,4474136
2017,ME,Other,792587,0,792587
2017,ME,Other Biomass,349198,0,349198
2017,ME,Petroleum,264782,0,264782
2017,ME,Solar Thermal and Photovoltaic,0,10872,10872
2017,ME,Total,0,22528560,22528560
2017,ME,Wind,0,4665706,4665706
2017,ME,Wood and Wood Derived Fuels,5057854,0,5057854
2017,MI,Coal,84041097,0,84041097
2017,MI,Hydroelectric Conventional,0,3357914,3357914
2017,MI,Natural Gas,52261317,0,52261317
2017,MI,Nuclear,0,64762384,64762384
2017,MI,Other,519067,0,519067
2017,MI,Other Biomass,1971710,0,1971710
2017,MI,Other Gases,3304333,0,3304333
2017,MI,Petroleum,2233022,0,2233022
2017,MI,Pumped Storage,0,-1349518,-1349518
2017,MI,Solar Thermal and Photovoltaic,0,126608,126608
2017,MI,Total,0,224627002,224627002
2017,MI,Wind,0,10382546,10382546
2017,MI,Wood and Wood Derived Fuels,3016525,0,3016525
2017,MN,Coal,45563796,0,45563796
2017,MN,Hydroelectric Conventional,0,2515405,2515405
2017,MN,Natural Gas,13415184,0,13415184
2017,MN,Nuclear,0,27808702,27808702
2017,MN,Other,791532,0,791532
2017,MN,Other Biomass,1273786,0,1273786
2017,MN,Petroleum,70305,0,70305
2017,MN,Solar Thermal and Photovoltaic,0,1192248,1192248
2017,MN,Total,0,117497662,117497662
2017,MN,Wind,0,22274544,22274544
2017,MN,Wood and Wood Derived Fuels,2592165,0,2592165
2017,MO,Coal,135037885,0,135037885
2017,MO,Hydroelectric Conventional,0,2363160,2363160
2017,MO,Natural Gas,10410570,0,10410570
2017,MO,Nuclear,0,16608254,16608254
2017,MO,Other,7294,0,7294
2017,MO,Other Biomass,175671,0,175671
2017,MO,Petroleum,121440,0,121440
2017,MO,Pumped Storage,0,199448,199448
2017,MO,Solar Thermal and Photovoltaic,0,112376,112376
2017,MO,Total,0,169213461,169213461
2017,MO,Wind,0,4064636,4064636
2017,MO,Wood and Wood Derived Fuels,112728,0,112728
2017,MS,Coal,9256460,0,9256460
2017,MS,Natural Gas,92316946,0,92316946
2017,MS,Nuclear,0,14729296,14729296
2017,MS,Other,3710,0,3710
2017,MS,Other Biomass,30450,0,30450
2017,MS,Petroleum,22920,0,22920
2017,MS,Solar Thermal and Photovoltaic,0,171846,171846
2017,MS,Total,0,119455274,119455274
2017,MS,Wood and Wood Derived Fuels,2923646,0,2923646
2017,MT,Coal,27728199,0,27728199
2017,MT,Hydroelectric Conventional,0,21892922,21892922
2017,MT,Natural Gas,833042,0,833042
2017,MT,Other,663668,0,663668
2017,MT,Other Gases,27480,0,27480
2017,MT,Petroleum,917306,0,917306
2017,MT,Solar Thermal and Photovoltaic,0,27266,27266
2017,MT,Total,0,56441892,56441892
2017,MT,Wind,0,4309646,4309646
2017,MT,Wood and Wood Derived Fuels,42364,0,42364
2017,NC,Coal,68920333,0,68920333
2017,NC,Hydroelectric Conventional,0,7636034,7636034
2017,NC,Natural Gas,77179589,0,77179589
2017,NC,Nuclear,0,84748528,84748528
2017,NC,Other,1154760,0,1154760
2017,NC,Other Biomass,1389658,0,1389658
2017,NC,Petroleum,502763,0,502763
2017,NC,Pumped Storage,0,0,0
2017,NC,Solar Thermal and Photovoltaic,0,10228236,10228236
2017,NC,Total,0,256936234,256936234
2017,NC,Wind,0,941486,941486
2017,NC,Wood and Wood Derived Fuels,4234849,0,4234849
2017,ND,Coal,53512930,0,53512930
2017,ND,Hydroelectric Conventional,0,5164214,5164214
2017,ND,Natural Gas,1352062,0,1352062
2017,ND,Other,102606,0,102606
2017,ND,Other Biomass,3992,0,3992
2017,ND,Other Gases,84424,0,84424
2017,ND,Petroleum,71454,0,71454
2017,ND,Total,0,83010148,83010148
2017,ND,Wind,0,22718466,22718466
2017,NE,Coal,42347126,0,42347126
2017,NE,Hydroelectric Conventional,0,2978116,2978116
2017,NE,Natural Gas,1258707,0,1258707
2017,NE,Nuclear,0,13825474,13825474
2017,NE,Other,0,0,0
2017,NE,Other Biomass,194574,0,194574
2017,NE,Petroleum,11282,0,11282
2017,NE,Solar Thermal and Photovoltaic,0,30516,30516
2017,NE,Total,0,70813964,70813964
2017,NE,Wind,0,10168168,10168168
2017,NE,Wood and Wood Derived Fuels,0,0,0
2017,NH,Coal,574562,0,574562
2017,NH,Hydroelectric Conventional,0,2826804,2826804
2017,NH,Natural Gas,7160206,0,7160206
2017,NH,Nuclear,0,19981408,19981408
2017,NH,Other,97368,0,97368
2017,NH,Other Biomass,276055,0,276055
2017,NH,Petroleum,209792,0,209792
2017,NH,Total,0,34893682,34893682
2017,NH,Wind,0,823184,823184
2017,NH,Wood and Wood Derived Fuels,2944304,0,2944304
